_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
AJ Green,AST,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
AJ Green,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
AJ Green,FG3M,GOBLIN,OVER,2.5,2.6958004762691417,0.19580047626914165,OVER,True,0.06517430942004357,1,rotowire,0.001955229282601307
AJ Green,FG3M,DEMON,OVER,5.5,2.6958004762691417,-2.8041995237308583,UNDER,False,0.0,0,rotowire,0.0
AJ Green,PA,GOBLIN,OVER,11.5,14.592779856352642,3.0927798563526423,OVER,True,0.7742797086138374,1,rotowire,0.023228391258415124
AJ Green,PA,STANDARD,OVER,12.5,14.592779856352642,2.0927798563526423,OVER,True,0.6028379178221943,1,rotowire,0.01808513753466583
AJ Green,PA,DEMON,OVER,19.5,14.592779856352642,-4.907220143647358,UNDER,False,0.0,0,rotowire,0.0
AJ Green,PRA,GOBLIN,OVER,14.5,18.654766040054767,4.154766040054767,OVER,True,0.8820486619928533,1,rotowire,0.026461459859785597
AJ Green,PRA,STANDARD,OVER,15.5,18.654766040054767,3.154766040054767,OVER,True,0.782423236043605,1,rotowire,0.02347269708130815
AJ Green,PRA,DEMON,OVER,24.5,18.654766040054767,-5.845233959945233,UNDER,False,0.0,0,rotowire,0.0
AJ Green,PR,GOBLIN,OVER,11.5,15.45446919593497,3.954469195934969,OVER,True,0.8663247184026689,1,rotowire,0.025989741552080066
AJ Green,PR,STANDARD,OVER,13.5,15.45446919593497,1.9544691959349692,OVER,True,0.5726719897952394,1,rotowire,0.01718015969385718
AJ Green,PR,DEMON,OVER,14.5,15.45446919593497,0.9544691959349692,OVER,True,0.30783897693922185,1,rotowire,0.009235169308176656
AJ Green,PTS,STANDARD,OVER,10.5,11.392483012232844,0.8924830122328444,OVER,True,0.2890179178357773,1,rotowire,0.008670537535073318
AJ Green,PTS,DEMON,OVER,17.5,11.392483012232844,-6.107516987767156,UNDER,False,0.0,0,rotowire,0.0
AJ Green,PTS,GOBLIN,OVER,8.5,11.392483012232844,2.8924830122328444,OVER,True,0.7461271504301006,1,rotowire,0.022383814512903017
AJ Green,RA,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
AJ Green,RA,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
AJ Green,REB,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Aaron Wiggins,AST,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Aaron Wiggins,AST,STANDARD,UNDER,3.5,,,,False,0.0,0,,0.0
Aaron Wiggins,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
