_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Cade Cunningham,PRA,DEMON,OVER,54.5,42.133055438537106,-12.366944561462894,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,DEMON,OVER,52.5,42.133055438537106,-10.366944561462894,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,DEMON,OVER,49.5,42.133055438537106,-7.366944561462894,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PRA,DEMON,OVER,49.5,38.05146610925953,-11.448533890740471,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,49.5,35.78517844212831,-13.714821557871687,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,STANDARD,OVER,45.5,42.133055438537106,-3.366944561462894,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,STANDARD,UNDER,45.5,42.133055438537106,-3.366944561462894,UNDER,True,-0.9777914652264346,,0.0,2,"bettingpros,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,44.5,35.78517844212831,-8.714821557871687,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,44.5,33.808279306248956,-10.691720693751044,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PRA,DEMON,OVER,44.5,38.05146610925953,-6.448533890740471,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,43.5,35.78517844212831,-7.714821557871687,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,GOBLIN,OVER,40.5,42.133055438537106,1.6330554385371059,OVER,True,0.7964044977019381,,0.0,2,"bettingpros,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,40.5,33.808279306248956,-6.691720693751044,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PTS,DEMON,OVER,39.5,28.201306722004304,-11.298693277995696,UNDER,False,0.0,0.5089,0.3565665295629483,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,39.5,33.808279306248956,-5.691720693751044,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,GOBLIN,OVER,39.5,42.133055438537106,2.633055438537106,OVER,True,0.9419836625301582,,0.0,2,"bettingpros,rotowire",0.0
Paolo Banchero,PRA,DEMON,OVER,39.5,38.05146610925953,-1.448533890740471,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PR,DEMON,OVER,39.5,33.435476700160805,-6.064523299839195,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PA,DEMON,OVER,39.5,28.901056982970537,-10.598943017029463,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,STANDARD,OVER,38.5,35.78517844212831,-2.714821557871687,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,STANDARD,UNDER,38.5,35.78517844212831,-2.714821557871687,UNDER,True,-0.9478197601051587,,0.0,2,"bettingpros,rotowire",0.0
Paolo Banchero,PRA,STANDARD,OVER,37.5,38.05146610925953,0.551466109259529,OVER,True,0.35192929066126194,,0.0,2,"bettingpros,rotowire",0.0
Paolo Banchero,PRA,STANDARD,UNDER,37.5,38.05146610925953,0.551466109259529,OVER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,GOBLIN,OVER,37.5,42.133055438537106,4.633055438537106,OVER,True,0.9958569942261151,,0.0,2,"bettingpros,rotowire",0.0
Cade Cunningham,PA,GOBLIN,OVER,37.5,35.78517844212831,-1.7148215578716872,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,GOBLIN,OVER,36.5,35.78517844212831,-0.7148215578716872,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PR,DEMON,OVER,36.5,33.435476700160805,-3.0645232998391947,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PR,STANDARD,OVER,35.5,33.808279306248956,-1.6917206937510443,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PR,STANDARD,UNDER,35.5,33.808279306248956,-1.6917206937510443,UNDER,True,-0.8102697108281293,,0.0,2,"bettingpros,rotowire",0.0
Cade Cunningham,PTS,DEMON,OVER,35.5,28.201306722004304,-7.298693277995696,UNDER,False,0.0,0.5089,0.2946036643166372,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PTS,DEMON,OVER,34.5,28.201306722004304,-6.298693277995696,UNDER,False,0.0,0.5089,0.274499725279041,0,"bettingpros,oddsapi,rotowire",0.0
Desmond Bane,PRA,DEMON,OVER,34.5,28.930259046068077,-5.569740953931923,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PA,DEMON,OVER,34.5,28.901056982970537,-5.5989430170294625,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PR,DEMON,OVER,34.5,33.435476700160805,-1.0645232998391947,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PRA,GOBLIN,OVER,34.5,38.05146610925953,3.551466109259529,OVER,True,0.9825929949437003,,0.0,2,"bettingpros,rotowire",0.0
Desmond Bane,PR,DEMON,OVER,34.5,24.837545236121393,-9.662454763878607,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PR,GOBLIN,OVER,34.5,33.808279306248956,-0.6917206937510443,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,GOBLIN,OVER,34.5,35.78517844212831,1.2851784421283128,OVER,True,0.6945978380581321,,0.0,2,"bettingpros,rotowire",0.0
Tobias Harris,PR,DEMON,OVER,34.5,20.48816112721759,-14.011838872782409,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PR,GOBLIN,OVER,33.5,33.808279306248956,0.3082793062489557,OVER,True,0.20267400670168434,,0.0,2,"bettingpros,rotowire",0.0
Paolo Banchero,PR,STANDARD,OVER,32.5,33.435476700160805,0.9354767001608053,OVER,True,0.5536650426662882,,0.0,2,"bettingpros,rotowire",0.0
Paolo Banchero,PR,STANDARD,UNDER,32.5,33.435476700160805,0.9354767001608053,OVER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PA,DEMON,OVER,32.5,28.901056982970537,-3.5989430170294625,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Desmond Bane,PRA,DEMON,OVER,31.5,28.930259046068077,-2.569740953931923,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Duren,PRA,DEMON,OVER,31.5,27.271593264717875,-4.228406735282125,UNDER,False,0.0,,0.0,0,rotowire,0.0
Paolo Banchero,PRA,GOBLIN,OVER,31.5,38.05146610925953,6.551466109259529,OVER,True,0.9996784320752183,,0.0,2,"bettingpros,rotowire",0.0
Tobias Harris,PRA,DEMON,OVER,31.5,22.633097793705318,-8.866902206294682,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PR,GOBLIN,OVER,30.5,33.435476700160805,2.9354767001608053,OVER,True,0.9608590584442614,,0.0,2,"bettingpros,rotowire",0.0
Cade Cunningham,PTS,STANDARD,OVER,29.5,28.201306722004304,-1.298693277995696,UNDER,False,0.0,0.5089,0.17805909018564448,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PTS,STANDARD,UNDER,29.5,28.201306722004304,-1.298693277995696,UNDER,True,-0.6992316364988918,0.4911,-0.11283020392776932,3,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PR,GOBLIN,OVER,29.5,33.808279306248956,4.308279306248956,OVER,True,0.9936189387732723,,0.0,2,"bettingpros,rotowire",0.0
Desmond Bane,PA,DEMON,OVER,29.5,23.457068224272234,-6.042931775727766,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Desmond Bane,PR,DEMON,OVER,29.5,24.837545236121393,-4.662454763878607,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Desmond Bane,PRA,DEMON,OVER,29.5,28.930259046068077,-0.5697409539319231,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Duren,PR,DEMON,OVER,29.5,24.63019352010843,-4.869806479891569,UNDER,False,0.0,,0.0,0,rotowire,0.0
Jalen Duren,PRA,DEMON,OVER,29.5,27.271593264717875,-2.2284067352821246,UNDER,False,0.0,,0.0,0,rotowire,0.0
Jalen Suggs,PRA,DEMON,OVER,29.5,23.31199758119148,-6.188002418808519,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PTS,DEMON,OVER,29.5,23.995832151919036,-5.504167848080964,UNDER,False,0.0,0.5014,0.2430731530724657,0,"bettingpros,oddsapi,rotowire",0.0
Paolo Banchero,PA,STANDARD,OVER,29.5,28.901056982970537,-0.5989430170294625,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Paolo Banchero,PA,STANDARD,UNDER,29.5,28.901056982970537,-0.5989430170294625,UNDER,True,-0.3793458704702255,,0.0,2,"bettingpros,rotowire",0.0
Paolo Banchero,PR,GOBLIN,OVER,29.5,33.435476700160805,3.9354767001608053,OVER,True,0.9895316931949394,,0.0,2,"bettingpros,rotowire",0.0
Tobias Harris,PR,DEMON,OVER,29.5,20.48816112721759,-9.011838872782409,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Tobias Harris,PRA,DEMON,OVER,29.5,22.633097793705318,-6.866902206294682,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
