projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,zero_dnp_mult,zero_dnp_debug,recent_form_blend,opp_defense_strength,form_z_line,form_series_game,form_series_mult,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,is_playoff,playoff_rate_applied,playoff_min_applied,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_adj_pre_shrink,high_prob_shrink_applied,p_adj_pre_subset_shift,subset_shift_applied,prob_floor_applied,logit_shrink_applied,p_for_cal,p_cal_src,p_cal,p_for_cal_src,p_catboost_residual,p_catboost,_zero_dnp_flip,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,is_questionable,q_out_frac,rotowire_game_spread,p_cal_marketed
12009543|Anthony Edwards|AST|GOBLIN|2.5|OVER,12009543,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,2.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-10T19:30:00.000-04:00,2026-05-10 13:25:50.256000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.4983001699830017,0.5072992700729927,0.550385428038658,0.5152984701529847,0.5045995400459954,0.5152984701529847,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.01481911714056636,0.007636268391551718,0.007999200079991997,0.007636268391551718,0.007636268391551718,0.9108,0.9108,1.04,0.9546290022988596,0.5086434719858797,0.92,0.99,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08485692057472982,0.917989867212349,0.9108,0.5072992700729927,0.5072992700729927,0.0,True,0.0,1.0,0.0,0.0,0.0,0.007999200079991997,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.5072992700729927,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09502552008739887,0.09533311172205652,0.09068531943567737,1.0,False,1.0313222537176585,1.04095911316202,1.0279946995011895,1.0313222537176585,0.94,1.08,1.1,1.020359464916478,ok,"core_ben(29m,x1.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,0.10637484710290795,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.5072992700729927,0,0.5072992700729927,under(172),goblin_over(24),combo(749),0.5072992700729927,p_adj,0.44942338555601197,p_adj,-0.11575176903396148,0.44942338555601197,False,Anthony Edwards|AST|OVER|2.5|GOBLIN,0.8617231593133062,2,"bettingpros,oddsapi",0.05,0,0.0,,0.41346951471153104
11981857|Anthony Edwards|AST|GOBLIN|3.5|OVER,11981857,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,3.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-10T19:30:00.000-04:00,2026-05-09 11:43:17.430000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.37451254874512546,0.3844115588441156,0.4280171602259317,0.38421157884211576,0.37351264873512646,0.38421157884211576,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.0,0.0,0.0,0.0,0.0,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11879968880462176,1.2851858140972887,0.9745560000000001,0.3844115588441156,0.3844115588441156,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.3844115588441156,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09502552008739887,0.09533311172205652,0.09068531943567737,1.0,False,1.0313222537176585,1.04095911316202,1.0279946995011895,1.0313222537176585,0.94,1.08,1.1,1.020359464916478,ok,"core_ben(29m,x1.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-0.4232841048459507,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.3844115588441156,0,0.3844115588441156,under(172),goblin_over(24),combo(749),0.4,p_adj,0.30369205064033,p_adj,-0.19261589871934,0.30369205064033,False,Anthony Edwards|AST|OVER|3.5|GOBLIN,0.5603432045186346,2,"bettingpros,oddsapi",0.05,0,0.0,,0.2793966865891036
11981859|Anthony Edwards|AST|STANDARD|4|OVER,11981859,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,4.0,OVER,STANDARD,1,0,,,0,standard,2026-05-10T19:30:00.000-04:00,2026-05-10 17:10:14.820000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.3196180381961804,0.33181681831816817,0.3463824489407477,0.3329167083291671,0.3223177682231777,0.3329167083291671,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.00326104184727042,0.0010856553175169347,0.0010998900109989163,0.0010856553175169347,0.0010856553175169347,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13577107291956772,1.4687837875397585,0.9745560000000001,0.33181681831816817,0.33181681831816817,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0010998900109989163,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.33181681831816817,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09502552008739887,0.09533311172205652,0.09068531943567737,1.0,False,1.0313222537176585,1.04095911316202,1.0279946995011895,1.0313222537176585,0.94,1.08,1.1,1.020359464916478,ok,"core_ben(29m,x1.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-0.68811358082038,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.33181681831816817,0,0.33181681831816817,under(172),goblin_over(24),combo(749),0.33181681831816817,p_adj,0.23181681831816817,p_adj,-0.2268974481460911,0.23181681831816817,False,Anthony Edwards|AST|OVER|4.0|STANDARD,0.2913126124515905,2,"bettingpros,oddsapi",0.05,0,0.0,,0.19472612738726125
12011547|Anthony Edwards|AST|DEMON|4.5|OVER,12011547,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,4.5,OVER,DEMON,1,0,,,0,demon,2026-05-10T19:30:00.000-04:00,2026-05-10 19:14:04.550000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.27262273772622736,0.27262273772622736,0.27262273772622736,0.27102289771022897,0.27102289771022897,0.27102289771022897,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.0,0.0,0.0,0.0,0.0,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1527424570345137,1.6523817609822284,0.9745560000000001,0.27262273772622736,0.27262273772622736,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.27262273772622736,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09243775297042658,0.09243775297042658,0.08887585459218576,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,"core_ben(29m,x1.0),demon(x0.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-0.9529430567948093,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.27262273772622736,0,0.27262273772622736,under(172),goblin_over(24),combo(749),0.27262273772622736,p_adj,0.17262273772622735,p_adj,-0.22095788054029206,0.17262273772622735,False,Anthony Edwards|AST|OVER|4.5|DEMON,0.0,0,"bettingpros,oddsapi",0.05,0,0.0,,0.13464573542645733
11981858|Anthony Edwards|AST|DEMON|5.5|OVER,11981858,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,5.5,OVER,DEMON,1,0,,,0,demon,2026-05-10T19:30:00.000-04:00,2026-05-09 05:47:07.272000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.19153084691530847,0.19153084691530847,0.19153084691530847,0.18963103689631036,0.18963103689631036,0.18963103689631036,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.0,0.0,0.0,0.0,0.0,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18668522526440562,2.019577707867168,0.9745560000000001,0.19153084691530847,0.19153084691530847,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.19153084691530847,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09243775297042658,0.09243775297042658,0.08887585459218576,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,"core_ben(29m,x1.0),demon(x0.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-1.482602008743668,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.19153084691530847,0,0.19153084691530847,under(172),goblin_over(24),combo(749),0.19153084691530847,p_adj,0.09153084691530847,p_adj,-0.21145960780162756,0.09153084691530847,False,Anthony Edwards|AST|OVER|5.5|DEMON,0.0,0,"bettingpros,oddsapi",0.05,0,0.0,,0.0713940605939406
11982980|Anthony Edwards|AST|DEMON|6.5|OVER,11982980,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,6.5,OVER,DEMON,1,0,,,0,demon,2026-05-10T19:30:00.000-04:00,2026-05-10 02:58:47.088000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.12893710628937105,0.12893710628937105,0.12893710628937105,0.13113688631136886,0.13113688631136886,0.13113688631136886,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.016557588761702977,0.002171310635033842,0.0021997800219978048,0.002171310635033842,0.002171310635033842,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22062799349429754,2.3867736547521075,0.9745560000000001,0.12893710628937105,0.12893710628937105,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0021997800219978048,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.12893710628937105,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09243775297042658,0.09243775297042658,0.08887585459218576,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,"core_ben(29m,x1.0),demon(x0.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-2.012260960692527,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.12893710628937105,0,0.12893710628937105,under(172),goblin_over(24),combo(749),0.12893710628937105,p_adj,0.03,p_adj,-0.1982574731093208,0.03,False,Anthony Edwards|AST|OVER|6.5|DEMON,0.0,0,"bettingpros,oddsapi",0.05,0,0.0,,0.0234
11982981|Anthony Edwards|AST|DEMON|7.5|OVER,11982981,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,7.5,OVER,DEMON,1,0,,,0,demon,2026-05-10T19:30:00.000-04:00,2026-05-10 16:10:55.207000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.08584141585841416,0.08584141585841416,0.08584141585841416,0.08754124587541245,0.08754124587541245,0.08754124587541245,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.5319999999999999,0.76,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.0191661762232774,0.0016778309452534109,0.001699830016998291,0.0016778309452534109,0.0016778309452534109,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25457076172418946,2.753969601637047,0.9745560000000001,0.08584141585841416,0.08584141585841416,0.0,True,0.0,1.0,0.0,0.0,0.0,0.001699830016998291,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.08584141585841416,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09243775297042658,0.09243775297042658,0.08887585459218576,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,ok,"core_ben(29m,x1.0),demon(x0.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-2.541919912641385,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.08584141585841416,0,0.08584141585841416,under(172),goblin_over(24),combo(749),0.08584141585841416,p_adj,0.03,p_adj,-0.16986066432089283,0.03,False,Anthony Edwards|AST|OVER|7.5|DEMON,0.0,0,"bettingpros,oddsapi",0.05,0,0.0,,0.0234
11981859|Anthony Edwards|AST|STANDARD|4|UNDER,11981859,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,AST,ASSISTS,1,4.0,UNDER,STANDARD,0,1,,,0,standard,2026-05-10T19:30:00.000-04:00,2026-05-10 17:10:14.820000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.7,0.6084891510848915,0.6020897910208979,0.5471874699017824,0.6026897310268973,0.6097890210978902,0.6026897310268973,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.7,0.74,False,0.24499999999999997,False,starter,-4.18101040011136,29.217894286111996,0.2015371053063225,0.10076855265316124,0.0005999400059993887,0.0005921756277364899,0.0,0.9745560000000001,0.9745560000000001,1.04,0.9870580754987913,0.5086434719858797,0.92,0.99,1.07,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13577107291956772,1.4687837875397585,0.9745560000000001,0.6020897910208979,0.6020897910208979,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0005999400059993887,0.0,0.05,1.0,False,0.2015371053063225,0.10208979102089788,0.10076855265316124,0.014402416674575313,0.6020897910208979,29.217894286111996,8.237015143743028,0.09243775297042658,0.06461818713987623,0.09502552008739887,0.09533311172205652,0.18137063887135474,1.0,False,1.0313222537176585,1.04095911316202,1.0279946995011895,1.0313222537176585,0.94,1.08,1.1,1.020359464916478,ok,"core_ben(29m,x1.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-0.68811358082038,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.040959113162019944,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.04095911316202}]",,,,0.0,OK,MIN,AST,3.0,0.5876873743463226,0,0.5876873743463226,under(172),goblin_over(24),combo(749),0.5471874699017824,p_adj,0.5112111098720414,p_adj,-0.07195272005948178,0.5112111098720414,False,Anthony Edwards|AST|UNDER|4.0|STANDARD,0.0,0,"bettingpros,oddsapi",0.05,0,0.0,,0.4294173322925148
11982979|Anthony Edwards|FG3M|GOBLIN|1.5|OVER,11982979,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,FG3M,3-PT MADE,1,1.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-10T19:30:00.000-04:00,2026-05-09 05:33:25.115000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.45,0.6177882211778822,0.6312868713128688,0.6604260185802643,0.6465853414658534,0.6326867313268674,0.6465853414658534,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.342,0.76,False,0.1575,False,starter,-4.18101040011136,29.217894286111996,0.021900640206248725,0.014160632926078132,0.015298470152984689,0.014160632926078132,0.014160632926078132,0.853776,0.853776,1.03,0.9256241169523367,0.5086434719858797,0.88,0.99,0.98,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05091415234483789,0.7726947025365251,0.853776,0.6312868713128688,0.6312868713128688,0.0,False,0.0,1.0,0.0,0.0,0.0,0.015298470152984689,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.6312868713128688,29.217894286111996,8.237015143743028,0.06589168034632824,0.023206641529221153,0.06741774396490258,0.06752957795552268,0.027145957495501666,1.0,False,1.0248574266217771,1.0313076109614938,1.0231601866966105,1.0248574266217771,0.94,1.08,1.1,1.016157327304155,ok,"core_ben(29m,x1.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,0.627116957530889,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.031307610961493815,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.0313076109614938}]",,,,0.0,OK,MIN,PTS,3.0,0.6312868713128688,0,0.6312868713128688,under(172),goblin_over(24),combo(749),0.6312868713128688,p_adj,0.6123028265665824,p_adj,-0.037968089492572715,0.6123028265665824,False,Anthony Edwards|FG3M|OVER|1.5|GOBLIN,0.5827829453479101,1,oddsapi,0.05,0,0.0,,0.5510725439099242
11981855|Anthony Edwards|FG3M|GOBLIN|2.5|OVER,11981855,156554,2026-05-10,1,SAS,anthony edwards,Anthony Edwards,MIN,FG3M,3-PT MADE,1,2.5,OVER,GOBLIN,1,0,,,0,goblin,2026-05-10T19:30:00.000-04:00,2026-05-09 05:47:07.262000+00:00,0.0,,,,,,rotowire,False,rotowire_load_failed:FileNotFoundError,0.45,0.29432056794320566,0.30741925807419257,0.4,0.3131186881311869,0.29672032796720327,0.3131186881311869,0.23155582495745836,0.23727785186827832,-0.005722026910819967,0.0,4.18101040011136,4.18101040011136,1.0,1.0,0,,0.342,0.76,False,0.1575,False,starter,-4.18101040011136,29.217894286111996,0.017493612756003293,0.005477577076834748,0.0056994300569943035,0.005477577076834748,0.005477577076834748,0.9234720000000001,0.9234720000000001,1.03,0.9610745323758646,0.5086434719858797,0.88,0.99,1.06,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08485692057472982,1.2878245042275418,0.9234720000000001,0.30741925807419257,0.30741925807419257,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0056994300569943035,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.30741925807419257,29.217894286111996,8.237015143743028,0.06589168034632824,0.023206641529221153,0.06741774396490258,0.06752957795552268,0.027145957495501666,1.0,False,1.0248574266217771,1.0313076109614938,1.0231601866966105,1.0248574266217771,0.94,1.08,1.1,1.016157327304155,ok,"core_ben(29m,x1.0)",1.0083326452790922,"zero_dnp:DiVincenzo, Donte(dnp=0,out_min=30,pl_min=29,x1.008,missed=0)",0.0,1.0,-0.8477022761891709,1,1.01,1.0,0.0,0.0,1.0,0.0,10,1.15,False,off,off,1,"[""DiVincenzo, Donte""]",0.031307610961493815,"[{""out_canon"": ""donte divincenzo"", ""weight"": 0.0313076109614938}]",,,,0.0,OK,MIN,PTS,3.0,0.30741925807419257,0,0.30741925807419257,under(172),goblin_over(24),combo(749),0.4,p_adj,0.30369205064033,p_adj,-0.19261589871934,0.30369205064033,False,Anthony Edwards|FG3M|OVER|2.5|GOBLIN,0.0,0,oddsapi,0.05,0,0.0,,0.273322845576297
