n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Kon Knueppel OVER PTS 16.5 (GOBLIN) [id:10645613] | Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852],0.5270480073983316,10.0,0.7584101488409858,7.584101488409858,3.9971855773731364,10.0,pp_kernel,0.8521863790904718,0.05607741248212203,Kon Knueppel OVER PTS 16.5 (GOBLIN) [id:10645613] | Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852],0.0,0.0,0.0,0.0,0.0,0,0.0,3.9971855773731364,"['kon knueppel', 'miles bridges', 'jaime jaquez', 'coby white']",3.9971855773731364,1,Kon Knueppel OVER PTS 16.5 (GOBLIN) [id:10645613],Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],Coby White OVER PTS 13.5 (STANDARD) [id:10643852],0,
4,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599] | Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],0.5133679146292972,10.0,0.7573590772800379,7.5735907728003795,3.8880385012882184,10.0,pp_kernel,0.8467887444890594,0.06516334192634766,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599] | Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],0.0,0.0,0.0,0.0,0.0,0,0.0,3.8880385012882184,"['grant williams', 'davion mitchell', 'jordan goodwin', 'jaime jaquez']",3.8880385012882184,1,Grant Williams OVER RA 3.5 (GOBLIN) [id:10645599],Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Jaime Jaquez OVER PRA 23.5 (STANDARD) [id:10643940],0,
4,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271],0.5167233134655643,10.0,0.7573590772800379,7.5735907728003795,3.913450918953636,10.0,pp_kernel,0.8483064145216801,0.06436127910647907,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271],0.0,0.0,0.0,0.0,0.0,0,0.0,3.913450918953636,"['norman powell', 'davion mitchell', 'coby white', 'grayson allen']",3.913450918953636,1,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224],Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Coby White OVER PTS 13.5 (STANDARD) [id:10643852],Grayson Allen OVER PRA 20.5 (STANDARD) [id:10649271],0,
4,Coby White OVER PRA 16.5 (GOBLIN) [id:10653798] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | LaMelo Ball OVER PA 27.5 (STANDARD) [id:10644001],0.5285450603552094,10.0,0.7584101488409858,7.584101488409858,4.008539378931622,10.0,pp_kernel,0.8531072565145748,0.06374395653127946,Coby White OVER PRA 16.5 (GOBLIN) [id:10653798] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | LaMelo Ball OVER PA 27.5 (STANDARD) [id:10644001],0.0,0.0,0.0,0.0,0.0,0,0.0,4.008539378931622,"['coby white', 'norman powell', 'ryan kalkbrenner', 'lamelo ball']",4.008539378931622,1,Coby White OVER PRA 16.5 (GOBLIN) [id:10653798],Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],LaMelo Ball OVER PA 27.5 (STANDARD) [id:10644001],0,
4,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Grayson Allen OVER PA 17.5 (STANDARD) [id:10649269] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],0.5208988917814276,10.0,0.7573590772800379,7.5735907728003795,3.9450750403577635,10.0,pp_kernel,0.8503311314392215,0.06404439990789869,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Grayson Allen OVER PA 17.5 (STANDARD) [id:10649269] | Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],0.0,0.0,0.0,0.0,0.0,0,0.0,3.9450750403577635,"['davion mitchell', 'lamelo ball', 'grayson allen', 'ryan kalkbrenner']",3.9450750403577635,1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000],Grayson Allen OVER PA 17.5 (STANDARD) [id:10649269],Ryan Kalkbrenner OVER PR 10.5 (STANDARD) [id:10650365],0,
4,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195] | Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | Bam Adebayo OVER RA 12.5 (STANDARD) [id:10650494],0.5123880838015665,10.0,0.7584101488409858,7.584101488409858,3.886003229002936,10.0,pp_kernel,0.8467940758511956,0.06396830188939844,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195] | Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268] | Coby White OVER PTS 13.5 (STANDARD) [id:10643852] | Bam Adebayo OVER RA 12.5 (STANDARD) [id:10650494],0.0,0.0,0.0,0.0,0.0,0,0.0,3.886003229002936,"['ayo dosunmu', 'tyler herro', 'coby white', 'bam adebayo']",3.886003229002936,1,Ayo Dosunmu OVER PR 14.5 (GOBLIN) [id:10652195],Tyler Herro OVER PTS 18.5 (GOBLIN) [id:10652268],Coby White OVER PTS 13.5 (STANDARD) [id:10643852],Bam Adebayo OVER RA 12.5 (STANDARD) [id:10650494],0,
4,Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],0.5107234439378667,10.0,0.7573073935602611,7.573073935602611,3.86774640158706,10.0,pp_kernel,0.8463311412037922,0.06510295081658668,Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],0.0,0.0,0.0,0.0,0.0,0,0.0,3.86774640158706,"['rudy gobert', 'norman powell', 'collin gillespie', 'davion mitchell']",3.86774640158706,1,Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125],Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146],Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],0,
4,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Tyler Herro OVER PA 25.5 (STANDARD) [id:10644161],0.5055865446730712,10.0,0.7573630373591302,7.573630373591302,3.829125611215048,10.0,pp_kernel,0.8433910303944099,0.06553153171201971,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594] | Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Tyler Herro OVER PA 25.5 (STANDARD) [id:10644161],0.0,0.0,0.0,0.0,0.0,0,0.0,3.829125611215048,"['ryan kalkbrenner', 'naz reid', 'jordan goodwin', 'tyler herro']",3.829125611215048,1,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10650594],Naz Reid OVER REB 4.5 (GOBLIN) [id:10652124],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Tyler Herro OVER PA 25.5 (STANDARD) [id:10644161],0,
4,Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270],0.5049409360687679,10.0,0.7572358085736958,7.5723580857369575,3.8235935800599226,10.0,pp_kernel,0.8440084143983477,0.06492336263421453,Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270],0.0,0.0,0.0,0.0,0.0,0,0.0,3.8235935800599226,"['brandon miller', 'ryan kalkbrenner', 'tyler herro', 'grayson allen']",3.8235935800599226,1,Brandon Miller OVER PR 19.5 (GOBLIN) [id:10644461],Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159],Grayson Allen OVER PR 16.5 (STANDARD) [id:10649270],0,
4,Tyler Herro OVER PTS 17.5 (GOBLIN) [id:10644585] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Coby White OVER PR 15.5 (STANDARD) [id:10643855] | Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],0.50254321996655,10.0,0.7584101488409858,7.584101488409858,3.811338782538595,10.0,pp_kernel,0.8436395686373915,0.0656212523482069,Tyler Herro OVER PTS 17.5 (GOBLIN) [id:10644585] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Coby White OVER PR 15.5 (STANDARD) [id:10643855] | Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],0.0,0.0,0.0,0.0,0.0,0,0.0,3.811338782538595,"['tyler herro', 'brandon miller', 'coby white', 'rudy gobert']",3.811338782538595,1,Tyler Herro OVER PTS 17.5 (GOBLIN) [id:10644585],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Coby White OVER PR 15.5 (STANDARD) [id:10643855],Rudy Gobert OVER RA 14 (STANDARD) [id:10649562],0,
